Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
291,0.34775,0.49850744,0.5547048,0.41901106,0.5306395,0.5394013,0.5244418,0.48911837,0.54271615,0.36043125,0.39781654,0.48576298,0.44085732,0.5395731,0.4973809,0.47028026,0.61217,0.48618472,0.40625674,0.4518339,0.44545805,0.5796604,0.43099925,0.50932634,0.49175626,0.531384,0.48978353,0.5199014,0.5169425,0.61587816,0.529934,0.5028895,0.606748,0.42091203,0.39930654,0.5165258,0.49276888,0.5557348,0.48301786,0.4669047,0.46821147,0.47239518,0.53947616,0.5099601,0.40833038,0.5319282,0.497886,0.5877031,0.61650383,0.526031,0.43627828,0.42565095,0.5330999,0.46287164,0.43397057,0.62266666,0.48244998,0.51726675,0.5346854,0.5952737,0.5927894,0.44615728,0.56294465,0.53014445,0.48134363,0.40812162,0.3907506,0.47301626,0.40633684,0.44208747,0.4474546,0.5491842,0.42918348,0.46245372,0.4672632,0.5321484,0.47919506,0.54596627,0.4124636,0.5071959,0.591072,0.3634866,0.44920716,0.52500045,0.37569374,0.5268105,0.5843383,0.4100558,0.45840484,0.4794249,0.5206981,0.45504057,0.4850633,0.5855522,0.5066577,0.493905,0.41097885,0.49856928,0.46293503,0.5701926
292,0.4513435,0.45043933,0.5386344,0.604607,0.4346365,0.5369061,0.51852196,0.5830426,0.53552014,0.48554316,0.4577728,0.4555625,0.5283605,0.56127894,0.500536,0.5280874,0.5155084,0.4728558,0.4791598,0.45575655,0.45171183,0.53188086,0.5035782,0.4799547,0.5319253,0.5810475,0.40941346,0.5182768,0.48951042,0.5261241,0.5860435,0.59741414,0.57006025,0.3758105,0.46569338,0.47936523,0.56830823,0.5185395,0.42561394,0.52162015,0.53970826,0.44641316,0.6261505,0.5403391,0.5320074,0.6154503,0.47734395,0.554569,0.5472686,0.58354926,0.5249145,0.5088364,0.53398,0.5533493,0.5704181,0.5688,0.43859595,0.53325367,0.47681457,0.5736532,0.52821296,0.44178358,0.5427193,0.5265864,0.61746347,0.48106724,0.46468604,0.51931226,0.44319925,0.5109637,0.4571935,0.602885,0.50677717,0.48760313,0.51224875,0.48801583,0.49481103,0.6331034,0.44507816,0.52641684,0.5678694,0.48824054,0.46819115,0.55726576,0.48441967,0.52936953,0.55619437,0.44267258,0.4851464,0.5526726,0.54667723,0.51609963,0.49359286,0.51399523,0.43284935,0.57706046,0.5167224,0.54925036,0.51388466,0.52138305
293,0.47472823,0.43295553,0.30045778,0.30727148,0.36854827,0.23438108,0.33470726,0.39235088,0.38551348,0.6443716,0.47352123,0.3845864,0.6080632,0.2738365,0.53235483,0.3367746,0.27395362,0.5323427,0.4219876,0.4342804,0.58807606,0.27629742,0.42822802,0.47367176,0.41592565,0.26091498,0.48273343,0.32727128,0.37599477,0.24242279,0.2996371,0.41939902,0.26335394,0.5525551,0.63574046,0.29913396,0.2951879,0.27565038,0.49065682,0.37217587,0.3303423,0.41810232,0.21315092,0.26131314,0.51180506,0.20327425,0.32866502,0.24922082,0.2537467,0.45239544,0.4223104,0.46740073,0.5778649,0.40569347,0.314426,0.2339608,0.42112708,0.55690217,0.4311897,0.3680617,0.20074156,0.48205802,0.27886784,0.43451345,0.29931885,0.4906555,0.6658623,0.34737438,0.6153747,0.32380465,0.4952555,0.21594268,0.55246615,0.35011306,0.46147418,0.27657878,0.37495515,0.34391004,0.5661781,0.3516811,0.3405724,0.5592681,0.49038285,0.26778978,0.49167818,0.39042634,0.1826957,0.3701427,0.42257324,0.39104128,0.2787233,0.31829706,0.4027567,0.2770773,0.3718082,0.2843014,0.51782036,0.30512366,0.29693305,0.3284645
294,0.36641115,0.40819514,0.4598614,0.5405105,0.5045222,0.49283722,0.5496715,0.5706877,0.5289601,0.43432167,0.39258838,0.5131812,0.4814127,0.49190265,0.4981153,0.47210062,0.5440036,0.45117325,0.47572553,0.44539988,0.4052811,0.49631137,0.50926685,0.5180371,0.54809856,0.6257454,0.4340607,0.4967163,0.46291742,0.5322031,0.5980103,0.62620497,0.6325414,0.4122156,0.37611842,0.5123762,0.52312857,0.49684814,0.3837304,0.5167397,0.5452586,0.4188191,0.58436155,0.55453014,0.54595995,0.5950694,0.450015,0.54325914,0.60975766,0.5413627,0.49891233,0.4272436,0.6023191,0.55185485,0.5176538,0.6242101,0.4342457,0.60647976,0.48454767,0.59451175,0.44137043,0.4471318,0.501091,0.5111332,0.581315,0.48545957,0.45804465,0.51040006,0.4241156,0.42840767,0.44721168,0.5057374,0.4848897,0.43231434,0.48850444,0.5150332,0.5256139,0.6527904,0.5137566,0.4695435,0.5679796,0.49586183,0.44846976,0.571141,0.410572,0.5222465,0.6203554,0.368075,0.46502024,0.5592972,0.5211282,0.46232533,0.543301,0.5956231,0.51014066,0.55381685,0.5156476,0.6081215,0.5039,0.4746474
295,0.3957698,0.4700526,0.4572273,0.4344046,0.54801416,0.5458485,0.49981093,0.58520997,0.63537794,0.45528412,0.42591903,0.52827984,0.45887232,0.47015882,0.50572187,0.4526074,0.5175955,0.48070332,0.45170274,0.42212814,0.40083432,0.44996962,0.4861311,0.4480309,0.5465325,0.6057931,0.45008406,0.51193494,0.5344195,0.4795431,0.5449945,0.5254761,0.5668942,0.4481461,0.37932327,0.46315658,0.5350443,0.5317385,0.4114091,0.54778326,0.5635724,0.47181046,0.53689384,0.5233029,0.5909364,0.5327438,0.4439093,0.50531167,0.657722,0.5589268,0.4956119,0.41873688,0.596896,0.5491221,0.49134701,0.58426875,0.4613077,0.55806077,0.49369958,0.6190976,0.45981127,0.40883762,0.4940142,0.49789503,0.6097796,0.5026265,0.46195292,0.5983248,0.48677307,0.42063105,0.4678331,0.5092852,0.52030647,0.50770086,0.4392054,0.5020409,0.5344334,0.58798313,0.5241293,0.4303332,0.5616065,0.45858806,0.45033377,0.560969,0.44019616,0.5159658,0.554548,0.37566504,0.44224298,0.54346174,0.54557955,0.4937061,0.5506853,0.5382656,0.52142745,0.59853375,0.51112574,0.56537735,0.5140625,0.4684807
296,0.46306157,0.5262043,0.5152752,0.5321232,0.52077657,0.52057743,0.51210314,0.49468952,0.5098326,0.41562772,0.43349957,0.46012563,0.45561782,0.5226685,0.4242552,0.4732718,0.48631918,0.5021707,0.52906805,0.44646823,0.4349228,0.54562473,0.5102329,0.49624896,0.50276196,0.55252206,0.44422376,0.5877799,0.5224019,0.55140954,0.5306936,0.4830346,0.5246308,0.42394814,0.47593158,0.50224113,0.5220845,0.53295934,0.4221335,0.51882374,0.5407853,0.47500297,0.56111586,0.50590533,0.4752019,0.5633256,0.50989795,0.51373684,0.58928996,0.52358603,0.5112149,0.45633933,0.478644,0.4900257,0.48874676,0.5230222,0.48660457,0.45276564,0.47568846,0.51647484,0.49593294,0.4737568,0.5334103,0.48728567,0.59288126,0.44062123,0.40053305,0.5382824,0.43475193,0.46834105,0.47569275,0.58255076,0.4783612,0.49915195,0.4445495,0.5607641,0.4884564,0.51466835,0.43998885,0.5268269,0.53953415,0.41604048,0.45762926,0.54917717,0.4784751,0.5152686,0.5208579,0.4783196,0.4672473,0.40161434,0.5423971,0.53767174,0.547395,0.5110034,0.53970766,0.5279064,0.48027024,0.49912432,0.5702133,0.51160544
297,0.5216942,0.5089209,0.5342554,0.59230703,0.5407561,0.5321374,0.5200696,0.55378354,0.46963203,0.4962429,0.5353496,0.5250459,0.50876456,0.4858917,0.40300667,0.4932301,0.51261955,0.43200836,0.47533637,0.52427715,0.42710862,0.48754507,0.54669255,0.41194195,0.50227964,0.57933915,0.4724732,0.5047758,0.45760438,0.48248893,0.57690775,0.5918242,0.4818222,0.46755785,0.49404818,0.4871682,0.5079497,0.47719377,0.41765654,0.508251,0.6157836,0.49977547,0.5636471,0.49756604,0.5462823,0.5301318,0.48967856,0.52665824,0.5045202,0.57339305,0.51781905,0.48342735,0.4198014,0.5559841,0.55434847,0.45609385,0.4602328,0.4839201,0.4272464,0.47968242,0.53649366,0.46795312,0.5375127,0.47310227,0.6121881,0.48051602,0.42999628,0.60241985,0.48005432,0.53667617,0.5120383,0.60767734,0.5647744,0.5415721,0.47184002,0.4858895,0.52072155,0.5624337,0.49975312,0.4756822,0.504278,0.5206032,0.48523402,0.55107665,0.5209258,0.57099664,0.5256187,0.49559322,0.50700545,0.47842288,0.56890017,0.56099224,0.52348566,0.48407063,0.45874646,0.6282221,0.54815936,0.5451568,0.514608,0.47057164
298,0.49928123,0.460435,0.45587647,0.4782229,0.4031818,0.22613299,0.35517538,0.44530874,0.5156092,0.5818106,0.6237631,0.40815255,0.6620363,0.36974123,0.68992674,0.3654636,0.3411613,0.5128695,0.41647643,0.48287386,0.5990901,0.31636128,0.48049724,0.52376926,0.3566696,0.363635,0.5858048,0.32612815,0.49935782,0.35818154,0.47055972,0.48123184,0.32498378,0.5523245,0.65352786,0.35759228,0.32663786,0.3940255,0.52410555,0.36277217,0.3761146,0.39807272,0.3114462,0.3436641,0.39567697,0.29333273,0.4037587,0.3272228,0.27964136,0.48578075,0.34077132,0.5055246,0.60276556,0.51204765,0.36140987,0.35148555,0.5596587,0.5683347,0.46365365,0.42931813,0.35429907,0.4356964,0.28377476,0.40603882,0.38209486,0.540595,0.55744493,0.23710725,0.75047004,0.2675717,0.4644993,0.32584614,0.4329459,0.30619064,0.57965946,0.46178436,0.485058,0.37422195,0.58581173,0.3783297,0.3191924,0.52342707,0.5299264,0.30690625,0.48985058,0.44271773,0.22853847,0.40451095,0.37129363,0.3884599,0.41204292,0.4305114,0.4176057,0.2896697,0.44788617,0.41121027,0.58394766,0.42285854,0.39976823,0.39020306
299,0.34793234,0.45757464,0.56852645,0.43808705,0.61055124,0.5742771,0.5523224,0.5300807,0.6562414,0.40624395,0.4273575,0.5470409,0.48674363,0.5245235,0.53681237,0.4869151,0.6475012,0.4985531,0.44627103,0.45963317,0.40043396,0.5380738,0.4779209,0.53121686,0.56058836,0.59814566,0.4888889,0.5335337,0.51936567,0.6030483,0.5843995,0.56849027,0.6055087,0.42440385,0.4149734,0.5121771,0.5258452,0.54343677,0.4285888,0.5001211,0.55363667,0.49036682,0.5793625,0.5463187,0.501585,0.53532517,0.50644124,0.60618067,0.6585298,0.54877096,0.4708584,0.43429708,0.55537367,0.5140629,0.47254643,0.61886173,0.49676192,0.58926916,0.5058653,0.6452734,0.5582248,0.43632993,0.54512525,0.5282321,0.58762944,0.46403772,0.4238707,0.5513358,0.4516782,0.4175245,0.43561417,0.5679382,0.47360435,0.50221765,0.5071489,0.5136953,0.56577367,0.5973799,0.4504339,0.47734505,0.6257168,0.4385854,0.46013218,0.56274974,0.40952158,0.5491678,0.5998296,0.4017313,0.44546574,0.552137,0.5467169,0.46710244,0.49435282,0.58562195,0.5467046,0.6186712,0.4792896,0.5603612,0.52956235,0.5632744
300,0.50884306,0.5072422,0.5492618,0.5758452,0.56306195,0.38392007,0.49533987,0.46702436,0.49517477,0.5849886,0.55867636,0.38447425,0.68781227,0.4567849,0.5368469,0.42276043,0.39001238,0.6410318,0.43192804,0.5400728,0.47081727,0.468625,0.54132813,0.4298327,0.47828108,0.5038419,0.5027908,0.47723264,0.5660418,0.47617158,0.52074647,0.51181346,0.48252347,0.39824975,0.6386472,0.38911766,0.4850003,0.5423145,0.4824655,0.46808854,0.45759052,0.45353878,0.4321325,0.39224386,0.43566948,0.46817446,0.48038065,0.4624352,0.4568174,0.64585096,0.41327214,0.43093747,0.53209066,0.52277625,0.4473675,0.475974,0.4951589,0.5214694,0.49818027,0.5067185,0.49306285,0.4960801,0.40660816,0.47477454,0.5596247,0.52732635,0.51622057,0.3993042,0.5916234,0.469204,0.50057316,0.5262059,0.55310595,0.49409455,0.57493055,0.49859437,0.53025424,0.42520753,0.38395667,0.42253587,0.47411454,0.523988,0.47595018,0.3867156,0.5791975,0.55916977,0.3487332,0.535499,0.45072764,0.4047166,0.49758685,0.578094,0.5337333,0.3751296,0.37778032,0.5217158,0.5186449,0.48998395,0.44655722,0.53694016
301,0.34584367,0.4752926,0.62624395,0.39946106,0.6030583,0.5818279,0.51595503,0.48920166,0.68608797,0.39120406,0.40193468,0.5062386,0.43756783,0.53713226,0.56615657,0.4598847,0.7059076,0.56929016,0.41426313,0.3889501,0.42387664,0.63172233,0.42047,0.5151455,0.54821914,0.540593,0.5270882,0.5623995,0.57070434,0.6182606,0.5637054,0.5129478,0.57668865,0.3684234,0.39804292,0.5104773,0.5137925,0.60402715,0.5280593,0.49611658,0.4624169,0.48710003,0.54900163,0.5023582,0.40603074,0.5241009,0.5445257,0.66555417,0.6598575,0.6155602,0.43910813,0.4409558,0.566779,0.44490382,0.38390088,0.63636637,0.50537056,0.56238747,0.50186694,0.65684724,0.6270472,0.42816985,0.5857895,0.57420814,0.5669619,0.41459337,0.39518896,0.49885374,0.4598381,0.4279487,0.4203056,0.5792779,0.43707007,0.5240025,0.48245683,0.5399366,0.5423745,0.55875266,0.3994636,0.49074435,0.67338467,0.3600897,0.4591927,0.53972816,0.3856315,0.5667567,0.5473844,0.43195885,0.421505,0.5375093,0.52795285,0.46988642,0.44195172,0.56371653,0.5116663,0.5928148,0.41507077,0.48136294,0.4720435,0.63607436
302,0.6575,0.6475171,0.36814147,0.16626038,0.44123095,0.5422094,0.5165677,0.29703358,0.31530327,0.3110358,0.5799261,0.6678499,0.22178811,0.7061881,0.30236673,0.53903425,0.43119645,0.38166934,0.62557054,0.68207383,0.42566153,0.6732548,0.46799853,0.66927505,0.30802256,0.5883243,0.6586213,0.3383507,0.6919364,0.6640692,0.41109544,0.23647457,0.46501985,0.71269727,0.42916682,0.6250806,0.5327018,0.65321696,0.605663,0.64069384,0.41417766,0.58780074,0.43526158,0.48884007,0.35189545,0.40148216,0.6522645,0.28317422,0.68939734,0.4128526,0.3977499,0.34181538,0.5010777,0.57950556,0.39813137,0.6204961,0.6790976,0.2794751,0.66631186,0.49558598,0.69701993,0.54989123,0.6125409,0.33545795,0.37479085,0.32195288,0.49310413,0.25594887,0.39866114,0.54872286,0.6444277,0.33275735,0.4309967,0.6748924,0.31253988,0.77911067,0.43671167,0.26872185,0.4661881,0.6189358,0.3495161,0.2678666,0.5917721,0.42007858,0.61645186,0.3436562,0.585611,0.6154834,0.5932559,0.28486773,0.3835901,0.6865215,0.6702997,0.58974314,0.648599,0.32669806,0.32146066,0.47667503,0.55010545,0.5340138
303,0.43132943,0.46034646,0.5233536,0.46008945,0.50124645,0.45379996,0.48733753,0.47316557,0.539023,0.4203667,0.4008839,0.48628905,0.42257708,0.58367515,0.5061255,0.46604985,0.5463464,0.5474886,0.45448634,0.43327522,0.47094706,0.6063364,0.41045606,0.5602745,0.43170297,0.4832243,0.54037654,0.46282753,0.55429476,0.62521636,0.49762022,0.5139512,0.55791867,0.4467453,0.41924003,0.49254012,0.5330031,0.5746693,0.5363996,0.518354,0.40580112,0.43855545,0.53929013,0.49136734,0.416898,0.50697523,0.51300615,0.53575224,0.5890753,0.513245,0.48293298,0.46755344,0.57284933,0.4567684,0.41832832,0.5988128,0.5294771,0.49659884,0.5215722,0.5163582,0.55707157,0.47459888,0.5443759,0.5081878,0.50793636,0.373295,0.4448911,0.37682188,0.41306734,0.4123657,0.448577,0.4804291,0.40704417,0.41683418,0.49199104,0.5231675,0.48814678,0.53890425,0.39195395,0.5035217,0.5372311,0.38879994,0.5228736,0.48116833,0.41566092,0.4731086,0.54580665,0.45050675,0.44879806,0.48839036,0.4978702,0.47943026,0.4844944,0.5283059,0.51355386,0.45889872,0.42433414,0.50435245,0.48727638,0.5586026
304,0.4011721,0.35761204,0.31601363,0.31149,0.26193377,0.23489608,0.38082424,0.43702567,0.42847738,0.5298672,0.28594315,0.27302828,0.4386866,0.24011555,0.50116664,0.27450827,0.27366537,0.34593272,0.3684348,0.24664405,0.44424564,0.2616377,0.40379703,0.35342103,0.3938013,0.23734407,0.32822698,0.33761352,0.3539933,0.30311182,0.22546385,0.36522156,0.35190374,0.52862567,0.50953645,0.31342095,0.30769113,0.29872686,0.37206483,0.34929383,0.28829545,0.34901518,0.2936599,0.2759486,0.47247767,0.35478574,0.2598462,0.3085754,0.25580427,0.25283575,0.31794468,0.46276283,0.5191002,0.32817197,0.37003678,0.3075953,0.23945221,0.4379514,0.32833815,0.27492988,0.19314343,0.36363748,0.30717614,0.4691525,0.30612934,0.43256056,0.5587744,0.4361099,0.47480983,0.2996164,0.33012393,0.20546088,0.39514357,0.276169,0.34070987,0.31140408,0.42095953,0.30934808,0.52644515,0.37632942,0.23656587,0.5135247,0.35465834,0.36093438,0.335662,0.33684796,0.22343895,0.2390697,0.43356436,0.31358907,0.28134638,0.21666946,0.42140746,0.25817728,0.3177603,0.23570123,0.38454354,0.3184095,0.32635403,0.24623784
305,0.4677843,0.502708,0.44830132,0.5346083,0.28258157,0.34267086,0.3457274,0.6024879,0.5050789,0.6290199,0.62335074,0.5931537,0.5880375,0.55616426,0.5886191,0.4537863,0.47874025,0.47041905,0.4775513,0.5491812,0.61772573,0.4262492,0.42607194,0.503382,0.4431445,0.5103407,0.65058994,0.21585128,0.5258764,0.40238655,0.55759025,0.6601797,0.37127066,0.5211446,0.45889843,0.29814273,0.43875086,0.5222815,0.5339508,0.48415232,0.36559227,0.35082874,0.42060477,0.5714444,0.6634539,0.39796484,0.38575056,0.29840946,0.4013806,0.48047414,0.48707905,0.5205586,0.6860531,0.5780678,0.459159,0.5502938,0.53184986,0.5676658,0.5792386,0.4104724,0.44466883,0.43634498,0.3787344,0.57924044,0.47118288,0.586612,0.7063662,0.21802694,0.6667959,0.3714091,0.49813482,0.44034848,0.6208811,0.4191432,0.5123936,0.45243043,0.47789645,0.5063088,0.5368279,0.39960212,0.3849435,0.6106466,0.6481793,0.4376846,0.55645,0.42923075,0.34834588,0.31631756,0.44850838,0.64195555,0.42278504,0.59518087,0.50395036,0.53705233,0.498734,0.5215788,0.4816033,0.4430663,0.42201668,0.41583988
306,0.42109478,0.49210322,0.6101107,0.3655423,0.59520966,0.55146736,0.49283254,0.50318587,0.62836105,0.40858087,0.45518303,0.4894141,0.47404578,0.51688755,0.57658565,0.4219585,0.63592,0.53415376,0.39166236,0.45723414,0.40685552,0.53394413,0.45233932,0.48408192,0.5170663,0.52598536,0.5322002,0.53753495,0.5405561,0.57544625,0.5446598,0.5328953,0.5344363,0.43863943,0.42922238,0.45952973,0.44458413,0.5235666,0.4840291,0.43771797,0.5261398,0.46772045,0.5051607,0.48708183,0.4655998,0.4880473,0.50622576,0.6565125,0.6088557,0.5616847,0.4385471,0.46598846,0.56747586,0.46972615,0.43577367,0.5471685,0.4894333,0.5508332,0.49234766,0.6064728,0.57245445,0.39738458,0.5890955,0.5150088,0.54979664,0.41731054,0.4262554,0.5231247,0.4919694,0.41351348,0.447536,0.5702228,0.48646605,0.50380945,0.46978715,0.539486,0.5689286,0.52588385,0.47310156,0.45645002,0.5927264,0.4308427,0.45780224,0.5134288,0.40334868,0.5397861,0.5391257,0.39666897,0.43431324,0.50530195,0.5429369,0.44834703,0.47533458,0.49538642,0.49798864,0.5859437,0.4356742,0.5069506,0.4825707,0.584947
307,0.625191,0.5422,0.5885881,0.4288972,0.61112213,0.60136914,0.424333,0.4526602,0.5185276,0.58266914,0.66178095,0.6145472,0.45626253,0.5147982,0.3905385,0.53345263,0.5892422,0.49325615,0.4589672,0.5162793,0.4812322,0.50910515,0.5128598,0.37691277,0.49796915,0.58542657,0.58921015,0.4840606,0.4760204,0.5344784,0.5477746,0.47680038,0.4170602,0.54564714,0.5070039,0.52073383,0.50939983,0.52638865,0.5167475,0.5123578,0.6805,0.54311585,0.4526353,0.4828514,0.55056405,0.5360902,0.5623877,0.55918294,0.50357926,0.6644589,0.45705178,0.4875359,0.46268055,0.56982285,0.5471959,0.37443596,0.5039692,0.48767167,0.47526938,0.41844332,0.57046545,0.5176562,0.5631178,0.47143495,0.63147473,0.5068209,0.49242067,0.58868515,0.54507613,0.56479394,0.56507933,0.5766997,0.6105529,0.6456486,0.4922115,0.4890615,0.5855967,0.4752564,0.50381327,0.38540643,0.52348715,0.52209413,0.5649402,0.4978537,0.5647334,0.58141065,0.53616387,0.57699645,0.5168485,0.48779255,0.5793673,0.55566174,0.5451951,0.42705405,0.51331836,0.67896175,0.52156436,0.5615902,0.52670115,0.56460035
308,0.48933378,0.6738211,0.408184,0.28567904,0.37703472,0.5126275,0.5094906,0.42498243,0.4459102,0.34065795,0.35706395,0.53516936,0.34011275,0.68182814,0.43603998,0.5065047,0.38121283,0.4123785,0.61848843,0.5381323,0.3866285,0.6656101,0.42940104,0.6513783,0.32145506,0.59029883,0.5280044,0.4694341,0.7296835,0.6708274,0.47388762,0.33847874,0.6066645,0.58119065,0.37818903,0.60626364,0.5547659,0.69515157,0.5868716,0.6299265,0.36510435,0.5011225,0.60776246,0.53930056,0.40812194,0.48905253,0.6083304,0.3612476,0.7213242,0.4266808,0.45464665,0.36430973,0.58325756,0.5784732,0.4190242,0.7483374,0.5894433,0.372198,0.6628196,0.5698283,0.672514,0.5181753,0.58409786,0.37767315,0.50642407,0.32245025,0.40937734,0.3266143,0.40467203,0.45680684,0.56238055,0.44703177,0.41659522,0.6417633,0.34662265,0.7820289,0.4443434,0.45965308,0.4343654,0.6867788,0.40683746,0.2395635,0.5176905,0.4586809,0.4735558,0.366039,0.6006632,0.4934918,0.5260455,0.32516947,0.5192917,0.62565446,0.6937442,0.6586749,0.6418966,0.35202658,0.30324292,0.5403309,0.58215857,0.46768802
309,0.49657172,0.31598777,0.6153798,0.47580898,0.5986531,0.39961585,0.37825352,0.29961267,0.41733426,0.47536525,0.55768645,0.24182485,0.32515067,0.2833514,0.42915958,0.3020636,0.52384657,0.49287042,0.4386674,0.3910044,0.57374597,0.3812213,0.42987466,0.6361059,0.47122008,0.22844487,0.49582365,0.63129187,0.3028286,0.473454,0.26586708,0.2078889,0.3710673,0.435234,0.68569624,0.4895506,0.25752804,0.42769852,0.4305027,0.18900642,0.45088726,0.38268405,0.31516343,0.43305385,0.24017526,0.37878072,0.44191912,0.61061525,0.19645837,0.2798359,0.40099657,0.65817225,0.37646353,0.21326312,0.2628408,0.21115276,0.5082165,0.39414033,0.36977395,0.35601202,0.47142643,0.5045815,0.4183654,0.4393236,0.31705946,0.36473423,0.45116872,0.3626781,0.47037494,0.41909993,0.31958085,0.3070545,0.3292977,0.3461486,0.44810593,0.4616195,0.42526066,0.30727088,0.50004727,0.3196705,0.38688493,0.5916403,0.4038008,0.32827353,0.30071345,0.48723888,0.4012679,0.4324013,0.41351983,0.31390047,0.39786714,0.2545328,0.271029,0.3990507,0.46439996,0.30359206,0.37543285,0.26331642,0.40620488,0.5208824
310,0.45091057,0.49005464,0.45387745,0.45415872,0.4880729,0.57830596,0.44395036,0.5750418,0.5424962,0.4527713,0.5037192,0.5245533,0.4603356,0.4891003,0.49250573,0.4639659,0.5371604,0.50748074,0.47020122,0.46556693,0.36914656,0.4854796,0.5052339,0.4467547,0.5150371,0.6196021,0.43601537,0.5014711,0.52033603,0.46979818,0.58206916,0.5472803,0.5778049,0.42414007,0.36670232,0.39534032,0.5045564,0.5347594,0.41606706,0.5216824,0.5662371,0.46930653,0.5428441,0.5143824,0.6163783,0.5719813,0.50507015,0.5059746,0.5975015,0.5909977,0.44804722,0.44270492,0.5578305,0.54527664,0.5122345,0.5650661,0.43245143,0.5543818,0.5050241,0.6183531,0.45240772,0.4182254,0.54228103,0.4896897,0.59154165,0.49896324,0.49312913,0.5424357,0.51336765,0.49249268,0.5121764,0.54293054,0.55162084,0.5117011,0.41327596,0.51153135,0.5214555,0.5719892,0.50625145,0.4688813,0.5291146,0.53131753,0.48989332,0.569216,0.47608984,0.5091971,0.5102949,0.43172413,0.47974575,0.5556365,0.5132351,0.5334255,0.5913123,0.50952363,0.50856924,0.58051646,0.48673183,0.58597803,0.5069669,0.452843
311,0.37576878,0.4313399,0.44350824,0.44470835,0.52664554,0.5473254,0.50668293,0.56630117,0.52202094,0.43278867,0.46349716,0.57715005,0.42667708,0.5192248,0.45245177,0.5010517,0.59421843,0.42172116,0.45400244,0.44617742,0.37757993,0.4926936,0.5059788,0.47285363,0.5435678,0.65257984,0.45178697,0.4385031,0.47229648,0.58025384,0.5745479,0.5850948,0.6159159,0.44452953,0.3531247,0.52680993,0.5245884,0.5163131,0.4173894,0.5021842,0.5986861,0.43951097,0.53136474,0.6099502,0.5738249,0.60193694,0.4644037,0.5594323,0.622414,0.53315127,0.48669356,0.4257614,0.5792339,0.5831897,0.5431255,0.6099028,0.42553067,0.6082412,0.49991196,0.610746,0.47924948,0.4455566,0.5577701,0.4836824,0.57156986,0.47321787,0.47494137,0.5646621,0.45648533,0.47272083,0.49418926,0.5122187,0.53398705,0.51415265,0.4504307,0.50628346,0.56926775,0.6506624,0.54554486,0.4599807,0.54434144,0.5128757,0.4671576,0.55256987,0.42027494,0.5348456,0.6761385,0.38019317,0.48325366,0.5571342,0.5195696,0.4523932,0.52742314,0.601597,0.55015373,0.5930512,0.4467459,0.6207417,0.49395436,0.4937654
312,0.38322115,0.4405499,0.5355753,0.46525997,0.58973277,0.5582678,0.5406809,0.5533488,0.59409654,0.41673976,0.4151314,0.50004315,0.45119572,0.5261692,0.5266955,0.45029515,0.58810353,0.49223435,0.42223418,0.40407595,0.39781636,0.5248561,0.48591158,0.50120753,0.5495872,0.588817,0.46735573,0.562338,0.5170745,0.60300237,0.5741509,0.5784465,0.6192432,0.37742594,0.38910285,0.5453526,0.52669597,0.54308313,0.4206705,0.47452858,0.55749667,0.41508782,0.573183,0.5531881,0.51019835,0.5812638,0.48880565,0.6439063,0.6388962,0.5573422,0.4950205,0.44518107,0.60610104,0.50376105,0.4748835,0.6126307,0.45953417,0.57748616,0.4864004,0.6237792,0.5041321,0.42924774,0.554054,0.52088743,0.61986375,0.42523125,0.39696074,0.5442553,0.40528557,0.42791355,0.4198389,0.5627773,0.4648674,0.48061448,0.4784941,0.5455623,0.5444282,0.63030046,0.47626173,0.47238278,0.6053022,0.42837402,0.42449355,0.5486479,0.37431335,0.5829366,0.62647873,0.3838639,0.4589627,0.53958285,0.56223273,0.44518906,0.4835704,0.56353563,0.54448664,0.5919777,0.45322555,0.5677601,0.50126475,0.5935986
313,0.4470479,0.5338888,0.5636945,0.5471338,0.5829896,0.5624096,0.52461517,0.543833,0.5544747,0.405823,0.43124914,0.44480753,0.4660777,0.46536,0.47875217,0.43198985,0.5620576,0.5420422,0.48038945,0.4536571,0.40973538,0.51096725,0.5355734,0.487112,0.54381585,0.55521715,0.43019593,0.67190045,0.5305616,0.55817795,0.5418331,0.49596852,0.5696478,0.43256468,0.48341364,0.50273716,0.48579395,0.5299231,0.42223835,0.4631479,0.59335375,0.5099993,0.5993141,0.49159572,0.49904647,0.5659312,0.5037557,0.6312814,0.5604762,0.5163721,0.50431246,0.49546528,0.46214372,0.44324338,0.49632287,0.50920725,0.46323255,0.48540387,0.44305965,0.55213,0.5350663,0.45549607,0.5745951,0.5305251,0.6155259,0.44331855,0.3527177,0.62358224,0.43000185,0.4512437,0.42712075,0.6360055,0.49092683,0.5011401,0.44340205,0.58387333,0.4992969,0.5334009,0.4402432,0.50164825,0.5745388,0.43119287,0.42083013,0.57109606,0.41019636,0.5726849,0.52333826,0.43339705,0.4619636,0.4256505,0.6279628,0.47938734,0.53929996,0.50143516,0.5243156,0.5976339,0.5213872,0.51788425,0.5544832,0.54382527
