Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
A2-A0EV,0.6195034,0.43051988,0.44753572,0.7471086,0.253449,0.49432245,0.6521874,0.17145893,0.56291926,0.37534994,0.7672534,0.8512878,0.10616713,0.3963692,0.4985304,0.7434154,0.52370524,0.21480602,0.61300576,0.6860529,0.76064616,0.8387929,0.3788939,0.3430764,0.24543874,0.47901842,0.6011223,0.5058168,0.7902655,0.8118907,0.33824992,0.75122595,0.7955976,0.52319837,0.70193243,0.87625676,0.57208663,0.7465284,0.5083357,0.62096226,0.6616016,0.22916874,0.68713695,0.6136712,0.8394686,0.6735044,0.4892003,0.7321402,0.10175476,0.32624066,0.19809109,0.5094267,0.6275758,0.62931,0.57455343,0.707231,0.5584864,0.5818443,0.7451572,0.27431643,0.12040788,0.47873545,0.36934465,0.5125767,0.6185067,0.338282,0.28297317,0.2812239,0.8096289,0.45144656,0.42526937,0.7928595,0.551519,0.7159715,0.31710538,0.21847421,0.54936826,0.33205384,0.7590543,0.8458782,0.74284345,0.4495481,0.5030006,0.4757694,0.28947175,0.086857416,0.34760055,0.41858292,0.5587956,0.5621572,0.27638915,0.8076586,0.5181628,0.3972045,0.6657139,0.41316098,0.78949827,0.31179762,0.42738217,0.54178345
A2-A0EW,0.13198858,0.49840736,0.8149847,0.3995113,0.11947371,0.4197874,0.954153,0.80696553,0.1987704,0.1794478,0.4146663,0.75408036,0.5465767,0.7224004,0.8722831,0.70694655,0.75547904,0.20161968,0.69667864,0.5736176,0.82045686,0.5933191,0.37019986,0.32380664,0.4132235,0.65602493,0.91181356,0.9282739,0.593029,0.6391041,0.53104496,0.67358965,0.43411702,0.90149176,0.30870798,0.784693,0.6429521,0.41519225,0.36899784,0.26266998,0.56779945,0.2857529,0.6248783,0.72317475,0.52401906,0.16142946,0.32740867,0.7670116,0.4077611,0.4796834,0.215644,0.32673788,0.83312464,0.27673465,0.9737063,0.49615055,0.19773209,0.8938618,0.6740768,0.367257,0.50549185,0.7279767,0.71273655,0.6856563,0.5270291,0.11494653,0.5471492,0.234286,0.25692657,0.42312062,0.7038024,0.68436486,0.622687,0.21707207,0.29341194,0.40786508,0.21757576,0.72953486,0.9196933,0.4187289,0.6429425,0.45179945,0.39597228,0.32084623,0.6981584,0.46067402,0.78997254,0.39030334,0.54623336,0.1292656,0.63263625,0.4274371,0.5935117,0.3009925,0.19108064,0.72756624,0.30776983,0.30913565,0.49969864,0.8382083
A2-A0EX,0.5389685,0.5904447,0.54590356,0.36077264,0.27201208,0.6574556,0.9151393,0.4607018,0.34851015,0.7230536,0.78460467,0.15518036,0.7844803,0.45342135,0.69655544,0.8382938,0.84529835,0.7089786,0.54620177,0.61186695,0.7547158,0.67423695,0.9254533,0.69361866,0.31201065,0.5228305,0.86913663,0.83135587,0.36713633,0.8088092,0.41800275,0.69788194,0.20847726,0.63369817,0.63611823,0.2691845,0.6747349,0.5214337,0.6121162,0.09855211,0.43042526,0.7095227,0.8591567,0.5272065,0.27281827,0.18650633,0.15020758,0.7396705,0.57293063,0.13884526,0.3301915,0.70548385,0.65973556,0.6613165,0.6176428,0.6059185,0.3923027,0.40378585,0.16807467,0.312059,0.55525875,0.7120271,0.6675637,0.8599875,0.36476797,0.2087898,0.15605888,0.48566017,0.6335616,0.59251386,0.21168186,0.38583338,0.3856551,0.543957,0.5131139,0.36851174,0.17635375,0.8686985,0.8704159,0.58444095,0.17974013,0.7374187,0.47329944,0.24262328,0.81907505,0.38080597,0.62769735,0.18739805,0.7432444,0.23810318,0.72707343,0.38516504,0.30003637,0.3316412,0.1838929,0.26855928,0.6510745,0.2917614,0.60540676,0.5455916
A2-A0ST,0.6480249,0.6788169,0.76354253,0.6840046,0.6845523,0.47753543,0.90926456,0.9388182,0.83407736,0.56182545,0.36519408,0.90225935,0.33794618,0.1083636,0.40589994,0.7654787,0.58892334,0.08960876,0.42152357,0.3307136,0.94434774,0.8502811,0.49134412,0.89401424,0.44785464,0.5621244,0.31257552,0.08961294,0.848667,0.5901531,0.8219949,0.22732756,0.35005385,0.77295464,0.86317694,0.080902085,0.2138575,0.16229534,0.5872036,0.24123819,0.12088136,0.6573392,0.18483575,0.3741141,0.4366904,0.84327525,0.4488837,0.9362616,0.19769701,0.4734072,0.07517161,0.44571084,0.71714896,0.09526714,0.5552734,0.45290595,0.089438915,0.7377095,0.73075575,0.59599054,0.9035159,0.8899951,0.44731122,0.5803921,0.2936425,0.28199577,0.7662519,0.6885872,0.14058526,0.7585821,0.34239995,0.24871235,0.83591604,0.71694076,0.40064716,0.39938116,0.5897827,0.27988696,0.4879566,0.8626973,0.4587289,0.19367807,0.7815076,0.2850284,0.6435787,0.09451712,0.5768895,0.7123321,0.11627193,0.45690334,0.6636356,0.36326757,0.33741525,0.8742499,0.84203506,0.88487977,0.1990804,0.76822245,0.18819115,0.81669694
A2-A0SX,0.4135962,0.80083144,0.1693979,0.744761,0.12101106,0.33061752,0.740785,0.4751379,0.7853403,0.6127995,0.43602812,0.8758401,0.56067234,0.14995153,0.74302286,0.30827695,0.68674535,0.10981339,0.27448386,0.27279523,0.6540241,0.5070664,0.4654684,0.93477845,0.7088486,0.3624574,0.7516424,0.08626955,0.56235486,0.61371124,0.24339442,0.45527947,0.41395232,0.75174695,0.3441836,0.18920997,0.43808317,0.82168293,0.60642076,0.2152012,0.78140986,0.8544173,0.1607766,0.32202646,0.51745796,0.5427656,0.80967104,0.93791234,0.7833735,0.47022772,0.22806193,0.42380413,0.648116,0.22051558,0.11361,0.42966577,0.2694054,0.57831407,0.6470649,0.6581236,0.8063219,0.80086136,0.18921392,0.8633081,0.11553131,0.34679475,0.631891,0.46667916,0.27794147,0.25889,0.4723272,0.20104165,0.74281156,0.5036745,0.62587553,0.2785238,0.93055165,0.27061343,0.5301435,0.77814937,0.7977786,0.38033676,0.7237987,0.2577541,0.70418,0.6336248,0.56587887,0.88901323,0.48715913,0.6305053,0.42593747,0.36220172,0.59808135,0.71622545,0.9101092,0.9645995,0.105640866,0.8963065,0.14744416,0.7449063
A2-A0T0,0.7893565,0.68841726,0.8099781,0.79414904,0.5429241,0.09962818,0.29559624,0.15932313,0.2243607,0.5488086,0.3717997,0.8046644,0.53957516,0.34473565,0.31054306,0.9020602,0.65864885,0.88010424,0.37490445,0.23268962,0.454858,0.2384097,0.17071992,0.68969846,0.86395854,0.8661637,0.43721294,0.16280884,0.050347533,0.32392502,0.8407112,0.27020785,0.52795726,0.15846974,0.52427924,0.39066136,0.6391696,0.88657546,0.8288077,0.655867,0.77360505,0.40579146,0.7516995,0.5248637,0.72590816,0.87609136,0.42798883,0.68590254,0.38550594,0.6716492,0.76578677,0.7495472,0.6336919,0.5570691,0.3413154,0.70207775,0.578508,0.46524322,0.2654524,0.642491,0.83924633,0.11790635,0.5878861,0.7390672,0.6658701,0.6584399,0.0901742,0.7646336,0.23578903,0.12778515,0.076567985,0.29699534,0.26896563,0.44887275,0.89743066,0.099247,0.52496326,0.43357283,0.13368908,0.72270966,0.46752244,0.82805115,0.39553213,0.20978078,0.58713204,0.84405553,0.82963175,0.1460777,0.46893913,0.5632635,0.8959788,0.3170576,0.17787008,0.76770455,0.8869134,0.23294999,0.5913342,0.8801457,0.43445683,0.50852704
A2-A0T1,0.4832799,0.6786817,0.7702553,0.3855431,0.89008844,0.556916,0.31625128,0.3620342,0.3493607,0.110424325,0.19419804,0.57759243,0.38074476,0.76807636,0.77343357,0.5235444,0.74070835,0.84738886,0.14206646,0.23794198,0.3770996,0.8852619,0.35687184,0.8111212,0.11834365,0.9521873,0.5265786,0.6073007,0.36391252,0.25250566,0.44848067,0.86138487,0.3527257,0.1314625,0.7683227,0.06123091,0.21963131,0.08868787,0.9369424,0.7092619,0.834639,0.6918117,0.5465292,0.28298324,0.643208,0.34408823,0.30604428,0.26491052,0.7445605,0.44506666,0.20923904,0.94993466,0.23896436,0.631902,0.8172257,0.77912843,0.82765985,0.46743128,0.53712845,0.2656008,0.9188391,0.78999376,0.1977967,0.48485076,0.32995623,0.3392924,0.056993335,0.3800755,0.14065094,0.39013708,0.7395029,0.28647164,0.94508064,0.9177264,0.50582755,0.73881984,0.6402443,0.4471929,0.08966874,0.13432929,0.60644495,0.3092846,0.8678832,0.6582358,0.74282527,0.1048605,0.6853211,0.89051306,0.54829043,0.3039883,0.93302095,0.15373293,0.13008185,0.18889448,0.77802575,0.69838023,0.915439,0.7349834,0.6140288,0.79435587
A2-A0T2,0.8483932,0.6736224,0.85178995,0.64271927,0.23477389,0.4852378,0.22352165,0.7677299,0.28907925,0.5595458,0.6380873,0.9193481,0.58818865,0.8802745,0.54485124,0.336873,0.89682615,0.95246464,0.1499303,0.41070038,0.45567635,0.42095953,0.44920772,0.5536359,0.8032652,0.9384255,0.4339179,0.6375854,0.06316772,0.104449406,0.7107369,0.2455108,0.1104207,0.24838082,0.7997345,0.52008367,0.70659703,0.8878088,0.86236125,0.8968858,0.22951567,0.64744115,0.43297815,0.39911255,0.8234511,0.8798331,0.47623205,0.87689537,0.06988017,0.41849303,0.83197194,0.885762,0.62934995,0.45967793,0.27319586,0.6773359,0.44374287,0.2823247,0.6455663,0.5655907,0.48799223,0.30944672,0.512165,0.81140906,0.5021597,0.4684661,0.1769925,0.39210296,0.27734435,0.3773218,0.34463823,0.31846923,0.15179637,0.17632784,0.8752731,0.2681681,0.56326026,0.10384362,0.2881466,0.9482946,0.08451128,0.78080904,0.7472167,0.0917335,0.6714231,0.264945,0.66452867,0.45256686,0.11183776,0.7609574,0.94658005,0.5371636,0.18115398,0.5803096,0.3603133,0.22507775,0.3738096,0.8997326,0.1572521,0.35849032
A2-A0T3,0.6461797,0.85373574,0.42584172,0.38478538,0.14340475,0.5782426,0.6611134,0.5994105,0.81939673,0.929476,0.63972163,0.7960319,0.35115987,0.30173644,0.28575414,0.444942,0.77090675,0.41887075,0.74931276,0.77994394,0.29970947,0.21069096,0.450124,0.15639648,0.782385,0.4793847,0.6707487,0.5526288,0.5188174,0.78149843,0.7715045,0.8681724,0.74851596,0.77386546,0.33941546,0.9182426,0.26646483,0.23410225,0.23200718,0.31193185,0.26095405,0.4991336,0.94704103,0.19824886,0.16062078,0.7180212,0.60596114,0.2935682,0.62115455,0.111168995,0.52827966,0.5736777,0.18216416,0.19744483,0.22305478,0.6758021,0.77299476,0.55819666,0.7332497,0.7265331,0.53468466,0.4610871,0.80081284,0.8594955,0.1776027,0.49799663,0.46095043,0.62137794,0.5098251,0.85777843,0.13115153,0.818226,0.55568963,0.84413177,0.53158045,0.69883585,0.16555275,0.85134995,0.8684541,0.39097962,0.20331478,0.90705657,0.27130508,0.48287445,0.9002564,0.3899276,0.21069452,0.3752068,0.7819569,0.10654881,0.8513012,0.60079235,0.6557683,0.44428176,0.24862209,0.15970889,0.64536375,0.12089484,0.32964933,0.62494135
A2-A0T5,0.6844169,0.23001833,0.7545327,0.31599364,0.4185099,0.25352126,0.19146235,0.58982676,0.85371214,0.8480996,0.65535516,0.28604716,0.76288575,0.5769282,0.30241615,0.42226902,0.48210233,0.87225723,0.82693875,0.58260745,0.59857094,0.23093937,0.600316,0.59278536,0.6751692,0.83851856,0.690419,0.5944697,0.27366757,0.85125065,0.58472455,0.3709956,0.24722673,0.8373847,0.49173337,0.19290492,0.8645421,0.35415396,0.79708105,0.6632227,0.6197232,0.80639255,0.8821824,0.6707297,0.11764935,0.15629281,0.120444305,0.40822938,0.847787,0.86450374,0.47836542,0.63924086,0.36064517,0.64358217,0.43154898,0.17555143,0.937311,0.19073321,0.6259603,0.85462224,0.22923297,0.8705922,0.48122165,0.14592257,0.7869507,0.56576633,0.18726505,0.49113938,0.42066306,0.32293025,0.13504207,0.7394803,0.49905652,0.6982123,0.6088979,0.61863977,0.6849354,0.7157535,0.6556087,0.87862647,0.09920842,0.91106516,0.21312085,0.66183424,0.59510905,0.347673,0.82962173,0.52999544,0.17581777,0.099369995,0.6574517,0.8036185,0.22441122,0.49500954,0.3965341,0.22090252,0.15054919,0.8409545,0.7927643,0.230431
A2-A0T6,0.61815083,0.4312935,0.7429952,0.59988344,0.3841123,0.20260766,0.88720155,0.18423128,0.07337674,0.26426715,0.76746154,0.48518437,0.29450688,0.51497567,0.94749296,0.4910985,0.8569406,0.08657275,0.68140507,0.5321876,0.6994127,0.8278452,0.82933104,0.42859122,0.2705115,0.30409408,0.5936639,0.84117866,0.6151283,0.75701666,0.25285965,0.35412234,0.2093473,0.82810783,0.32214963,0.21973082,0.74561656,0.89161974,0.78735507,0.12349114,0.75673866,0.24357496,0.5972227,0.61903477,0.6119836,0.21262267,0.094176784,0.58393955,0.656955,0.73302674,0.58728075,0.681113,0.42085093,0.7442994,0.69069684,0.46828938,0.5580672,0.892117,0.5639061,0.20648016,0.30651453,0.79028296,0.54540086,0.29638574,0.25799015,0.1928438,0.28770086,0.42743936,0.4993104,0.1823205,0.6312673,0.6676934,0.37580067,0.33673704,0.18432528,0.41103244,0.57989717,0.4461201,0.8765943,0.45539993,0.9129864,0.67644686,0.42372856,0.5269882,0.5778778,0.35772014,0.44653857,0.36049712,0.6357841,0.25787553,0.46912432,0.2093903,0.7368493,0.35986793,0.25160983,0.8868296,0.6002387,0.42290562,0.71600467,0.6496773
A2-A0T7,0.5663898,0.4063118,0.474173,0.48628914,0.07269052,0.30546534,0.58428866,0.42643112,0.25432774,0.34381637,0.35225716,0.23010767,0.6599492,0.39818984,0.6202321,0.57601464,0.42356712,0.43671346,0.7316089,0.5414355,0.41263807,0.28533253,0.59567106,0.8477648,0.79335475,0.7990201,0.8370051,0.6850771,0.85048693,0.58828,0.12267795,0.71378756,0.2343102,0.58953464,0.31649503,0.6360787,0.846296,0.67479616,0.7157235,0.8208726,0.552167,0.40884903,0.8219441,0.6583916,0.8753035,0.439987,0.622576,0.6390867,0.6468644,0.6028668,0.75985813,0.4723723,0.59642774,0.5244405,0.67612493,0.5026276,0.7616144,0.50241065,0.8498304,0.745379,0.07494396,0.71076655,0.20242,0.30038148,0.43973288,0.38759452,0.6499947,0.24217968,0.28683478,0.16026455,0.24657492,0.9040706,0.8844168,0.7034527,0.33080897,0.14481993,0.5523539,0.4169104,0.40966272,0.71562207,0.15620801,0.72089744,0.2908758,0.7188983,0.638232,0.2486608,0.78153086,0.7595064,0.4737569,0.25358662,0.72842765,0.6334691,0.69495726,0.5569811,0.68517405,0.64808846,0.47321016,0.30189613,0.7331644,0.30853966
A2-A0YC,0.9098231,0.8589928,0.28273666,0.9494506,0.2696519,0.84707284,0.45038578,0.38618585,0.68011105,0.37455907,0.575322,0.54514986,0.54117525,0.85094744,0.5020128,0.7439123,0.558029,0.17925662,0.83020496,0.5866732,0.75355417,0.59076726,0.39259422,0.6093876,0.2718606,0.39562005,0.34389332,0.7134616,0.67506164,0.83334196,0.26091042,0.7295086,0.8356213,0.6959541,0.9406072,0.8247448,0.6883521,0.38960686,0.17755213,0.17657326,0.42975175,0.21518603,0.47804874,0.44876617,0.10132317,0.44191065,0.2113033,0.18658513,0.62876314,0.08849774,0.20814465,0.29372317,0.4218547,0.50576586,0.34270027,0.5926541,0.5210518,0.39105523,0.74546736,0.7304042,0.24056615,0.77817607,0.5692721,0.7499853,0.79529804,0.3370552,0.49411035,0.33210534,0.7959215,0.9008558,0.6335175,0.62533903,0.21644515,0.8861257,0.8220654,0.83716893,0.1818767,0.3871423,0.8394253,0.41209394,0.31241676,0.07784504,0.38469785,0.3162945,0.33097997,0.44944143,0.34850287,0.5810281,0.7299081,0.33894733,0.71784115,0.7857924,0.5070228,0.4303854,0.5530435,0.72443545,0.5139577,0.17486382,0.5966832,0.12056136
A2-A0YD,0.30489063,0.71880174,0.73337084,0.77726775,0.57095784,0.5204652,0.35799623,0.6979306,0.12153527,0.49810308,0.61297524,0.7269749,0.4845119,0.7248926,0.7890281,0.3614831,0.83535004,0.14804481,0.8038382,0.31082982,0.91406584,0.842944,0.24195793,0.66056037,0.44916233,0.14906403,0.71509105,0.52948,0.7988272,0.71272683,0.12170081,0.6306697,0.7353408,0.34256464,0.39836574,0.31187516,0.64965975,0.7857566,0.4161994,0.12105644,0.90109146,0.39101294,0.42970136,0.7526436,0.50055087,0.22274877,0.1903336,0.29030395,0.7720486,0.6571864,0.19513556,0.53362185,0.46390146,0.8131335,0.38583928,0.68819916,0.5954782,0.41627535,0.83983445,0.6871301,0.29185396,0.83094764,0.40188137,0.4630432,0.40399277,0.08253573,0.69338167,0.25664094,0.77934206,0.78959125,0.8794875,0.6654483,0.42178422,0.21397369,0.2942255,0.8048562,0.87259525,0.4754529,0.6805334,0.8486244,0.28887224,0.5375039,0.32456982,0.33108905,0.2194048,0.6613915,0.71913296,0.4308663,0.5009605,0.5616834,0.08454434,0.7500851,0.3706473,0.52089846,0.40073958,0.62757266,0.08147667,0.8671684,0.38533258,0.10817755
A2-A0YE,0.4233613,0.7388039,0.3078661,0.9341553,0.25266635,0.3865831,0.74670815,0.8160852,0.39406514,0.46695694,0.60645735,0.64761496,0.38785827,0.54331005,0.2351967,0.13814944,0.61832935,0.3171866,0.34907052,0.20142901,0.58726263,0.49332473,0.17549756,0.19105943,0.8935776,0.8153256,0.53926754,0.40025285,0.55312985,0.3793857,0.8128059,0.27618814,0.41330123,0.335371,0.08655137,0.90415895,0.2172644,0.82447577,0.4589873,0.653865,0.5781246,0.6001876,0.46002233,0.5479754,0.83824766,0.65479887,0.7814101,0.4222514,0.058573324,0.22030702,0.9195169,0.7716625,0.8623011,0.1131506,0.60895747,0.88306546,0.6507844,0.21891668,0.6358992,0.93467104,0.6229782,0.23047504,0.047808897,0.09352783,0.3198617,0.48453262,0.68992317,0.7761481,0.39141247,0.16414943,0.94166994,0.18262759,0.48170868,0.25475848,0.89047813,0.8916082,0.9217329,0.28316143,0.14484407,0.80584514,0.258441,0.672521,0.72980213,0.15297794,0.83847916,0.76953125,0.1568847,0.8256987,0.6775349,0.8083797,0.67434466,0.21967933,0.61137277,0.31419325,0.5024023,0.23921713,0.6618119,0.8041182,0.5481641,0.6191155
A2-A0YF,0.94671166,0.37833935,0.35186324,0.85632414,0.118888445,0.945758,0.5190192,0.23038897,0.859618,0.22790863,0.37971985,0.70492214,0.5395257,0.67255545,0.11095943,0.90401363,0.20101464,0.2019903,0.2405352,0.90753293,0.35484952,0.20325507,0.8727052,0.20791295,0.4240708,0.09025422,0.7946323,0.6852992,0.71912384,0.8136301,0.80540764,0.8747357,0.9209074,0.8326422,0.7891444,0.7996238,0.25947815,0.09682002,0.049844213,0.14846465,0.20802969,0.3720819,0.75607264,0.6355746,0.055878025,0.47180694,0.5535001,0.32976186,0.61791676,0.26898193,0.27221042,0.098057374,0.6915807,0.4129082,0.81018084,0.6168841,0.15845174,0.42681837,0.66192657,0.36594814,0.51892823,0.6855749,0.88641596,0.7861351,0.81796104,0.70002127,0.7773122,0.16251239,0.6226942,0.7425506,0.47394276,0.8785942,0.30941108,0.73937815,0.7233815,0.93215317,0.32582682,0.16342512,0.84411836,0.39820644,0.16879742,0.1315609,0.18507747,0.6912571,0.3582178,0.7501154,0.43049884,0.2500633,0.5384089,0.54201066,0.9605987,0.6920047,0.8783423,0.89396083,0.1890493,0.7947571,0.5458068,0.067001715,0.2677421,0.50200665
A2-A0YI,0.48007655,0.17328143,0.89115465,0.6651332,0.8582711,0.29936296,0.79937994,0.88159,0.6093246,0.06285255,0.26273385,0.88615495,0.113874085,0.39312226,0.4438519,0.31727076,0.31630763,0.22017787,0.6005771,0.8511946,0.70325303,0.8629559,0.82994944,0.17443632,0.29357818,0.2729922,0.74154055,0.7628785,0.5822412,0.92155147,0.21023515,0.49295563,0.8261357,0.8047234,0.18170482,0.8688655,0.58208823,0.17236502,0.22297406,0.38223672,0.3447624,0.4027435,0.15673435,0.80150187,0.7858019,0.48863158,0.6280081,0.892753,0.1348683,0.29981112,0.25073788,0.1467169,0.92100704,0.4430949,0.8588793,0.19598708,0.5807557,0.5832312,0.5725343,0.1241699,0.5674039,0.7951,0.3845094,0.5482631,0.903237,0.42455333,0.3327114,0.06510448,0.2943852,0.67662215,0.7738668,0.80932426,0.8306796,0.69796467,0.19364187,0.12747633,0.26091,0.43858218,0.7116015,0.8278824,0.8330816,0.6898918,0.15609542,0.8299415,0.29387835,0.5416273,0.6433862,0.59051764,0.4764977,0.31364828,0.6605601,0.4750655,0.6009632,0.5072195,0.21905604,0.67892784,0.3655474,0.15001664,0.8473847,0.47435367
A2-A0YJ,0.6188039,0.89127064,0.5031229,0.9421689,0.1026987,0.2635709,0.18600886,0.16424304,0.93211436,0.62249196,0.15615231,0.14468935,0.65508366,0.44293362,0.46853352,0.42975974,0.6731901,0.8881428,0.06643635,0.19939977,0.09210524,0.08619855,0.04765921,0.8115753,0.7447248,0.79615533,0.9439335,0.8185953,0.19961949,0.21682684,0.71142703,0.5704957,0.2718612,0.20409048,0.09773482,0.7050827,0.44575858,0.9057369,0.87567437,0.673835,0.6485925,0.32247865,0.82109594,0.10973433,0.8327738,0.9077823,0.78860563,0.26421106,0.52085614,0.052222397,0.8638538,0.8745906,0.92319405,0.17072296,0.08548166,0.8598937,0.5523505,0.39337832,0.064155355,0.73841083,0.6720525,0.8169009,0.33579463,0.2913651,0.5319281,0.873674,0.7748816,0.639457,0.07663815,0.5720898,0.3806578,0.11745144,0.4221955,0.23448473,0.8765543,0.3562895,0.60964954,0.07657364,0.074920684,0.9370146,0.68901956,0.7459144,0.72242606,0.45391023,0.33487022,0.92490745,0.6990411,0.3942483,0.3291907,0.10710528,0.92535317,0.3265222,0.19147001,0.9603487,0.8777584,0.28846538,0.44093516,0.2764847,0.4581834,0.7295536
A2-A0YL,0.6351727,0.36083323,0.64523876,0.23673941,0.18532018,0.17788854,0.9245994,0.6993886,0.29016832,0.73270595,0.5146515,0.2720808,0.4480279,0.5208979,0.39538744,0.60052574,0.66267556,0.14308478,0.8391435,0.51950055,0.90063584,0.5531916,0.7692922,0.39538524,0.7641486,0.4473074,0.8171245,0.8293055,0.48628157,0.72472435,0.5871695,0.7556407,0.4721734,0.91086626,0.29124662,0.6392979,0.3871985,0.8724433,0.6468245,0.23955785,0.7521781,0.1890912,0.74734646,0.57342875,0.37669146,0.13141304,0.11599696,0.39936554,0.46444067,0.5697325,0.3725587,0.38996065,0.66754526,0.42621815,0.7046301,0.39692456,0.74178565,0.66065335,0.69852674,0.6294033,0.20278789,0.62386656,0.39366075,0.46872348,0.35310137,0.5440418,0.6712157,0.29800233,0.18678668,0.7127386,0.42059588,0.7856889,0.5289965,0.35868585,0.29532307,0.44049513,0.47305125,0.8746802,0.85376966,0.7296149,0.462327,0.90145934,0.153176,0.5659417,0.83319616,0.3430125,0.87476563,0.26658714,0.27339256,0.19543898,0.60870874,0.69190544,0.67229855,0.35863215,0.5573157,0.5152596,0.26646274,0.23915403,0.49722832,0.72178006
A2-A0YM,0.88287795,0.7764662,0.12760778,0.88790166,0.054510865,0.18111701,0.89121294,0.17872722,0.9534747,0.90665865,0.08367487,0.8822396,0.46134907,0.13258919,0.5267762,0.13229913,0.934971,0.3830018,0.12486498,0.34311858,0.43267035,0.73415864,0.1084935,0.9595282,0.9051408,0.45634907,0.53234494,0.43046603,0.6468003,0.38353112,0.15822533,0.203641,0.31474394,0.8924632,0.13755484,0.8353308,0.3302448,0.71144664,0.5839738,0.86889935,0.7560451,0.44725114,0.36209005,0.1406449,0.81620765,0.7077587,0.93490237,0.460841,0.32844782,0.31848398,0.5150348,0.5217579,0.53325784,0.071779534,0.31338564,0.7544053,0.75185674,0.50229573,0.3443425,0.8819356,0.5205495,0.7651217,0.3537761,0.3771758,0.30560338,0.5579751,0.8744706,0.5332986,0.15685675,0.13890631,0.2171703,0.27455825,0.65994036,0.8989152,0.85895604,0.19976735,0.9011687,0.13827705,0.20027632,0.8555212,0.89301646,0.7717605,0.9325372,0.43884325,0.72901833,0.8600851,0.40572545,0.7700745,0.23469287,0.1783301,0.5406854,0.3153755,0.48068213,0.6196255,0.80604947,0.6781106,0.31777558,0.65235096,0.34102726,0.3892385
A2-A0YT,0.6501025,0.18907844,0.18277608,0.24356261,0.08788225,0.40284243,0.36154732,0.5318039,0.6310865,0.4492706,0.3854645,0.40361473,0.8982754,0.32194597,0.7401784,0.22368352,0.058734916,0.8137092,0.90272677,0.8531957,0.09354259,0.31159723,0.6023741,0.34521168,0.87539124,0.6832493,0.33449203,0.8779259,0.8535176,0.57266265,0.3237877,0.76099545,0.5483438,0.54557997,0.469605,0.5917419,0.57534474,0.2383134,0.33568096,0.97263,0.12391139,0.26052052,0.9311968,0.4354638,0.87568605,0.8598218,0.53293675,0.50694656,0.39700598,0.5071398,0.7047706,0.43461034,0.4479262,0.52912813,0.8074677,0.4145511,0.6931719,0.84900916,0.86394924,0.72182,0.15463075,0.6115307,0.45741895,0.3669024,0.6078164,0.9456029,0.5896525,0.7905071,0.8929319,0.20899388,0.09141849,0.90725565,0.7050823,0.9258851,0.66283464,0.052479632,0.21062642,0.49271518,0.44571027,0.0650904,0.6685951,0.41734952,0.59318787,0.9402042,0.40551645,0.12339134,0.4975466,0.8751241,0.51097006,0.5433427,0.65878695,0.7554145,0.116655305,0.84176177,0.88793725,0.25902668,0.7048764,0.112290375,0.519861,0.13043596
A2-A1FV,0.7468818,0.12954864,0.26272482,0.32344282,0.2264386,0.42831916,0.8467578,0.61880314,0.30620003,0.78390384,0.38894486,0.055603035,0.8296303,0.2586059,0.97286916,0.75017524,0.3844948,0.555619,0.455916,0.36770767,0.40923154,0.6446513,0.15904115,0.06421771,0.14527164,0.45924592,0.83352304,0.9684057,0.42034358,0.30944908,0.83820254,0.30294687,0.5690524,0.9552886,0.10514407,0.7010819,0.6530516,0.98038363,0.18591642,0.1745764,0.078342125,0.32570547,0.80659944,0.62531245,0.19630943,0.14324963,0.79655653,0.29856578,0.47061378,0.69293326,0.6058265,0.29446238,0.3225878,0.3748864,0.97621816,0.0385514,0.55826914,0.7273176,0.06642215,0.16322303,0.11023694,0.6648731,0.8802361,0.7751713,0.17429225,0.6851206,0.8058135,0.63249236,0.609426,0.95701003,0.30107498,0.9102683,0.04678656,0.31544024,0.84664345,0.5085962,0.080942236,0.7972474,0.85557497,0.13979113,0.9498966,0.26189032,0.06905421,0.3647369,0.6095293,0.93911934,0.50029224,0.19632578,0.8997412,0.26289484,0.17063642,0.50897217,0.47951424,0.58835024,0.3718238,0.6640359,0.8057879,0.55580807,0.85428894,0.907671
